,ret,AUM,ret_spy,AUM_SPX
2022-10-12,-4.470209558282541e-05,96985990.13705371,-0.003298,89572344.00456719
2022-10-13,0.0,96985990.13705371,0.026391,91936247.73519172
2022-10-14,0.0,96985990.13705371,-0.022789,89841112.58555444
2022-10-17,0.003194523338050015,97295814.14601041,0.025697,92149759.65566544
2022-10-18,0.0,97295814.14601041,0.01175,93232519.3316195
2022-10-19,0.0,97295814.14601041,-0.007086,92571873.69963564
2022-10-20,0.0,97295814.14601041,-0.008385,91795658.5386642
2022-10-21,-0.0316014326036411,94221127.03265887,0.024302,94026476.63247082
2022-10-24,0.0,94221127.03265887,0.012237,95177078.62702237
2022-10-25,0.013072146695642488,95452799.42705856,0.015969,96696961.39561729
2022-10-26,0.0,95452799.42705856,-0.007534,95968446.4884627
2022-10-27,-0.014653924438165806,94054041.31684305,-0.00534,95455974.9842143
2022-10-28,0.0,94054041.31684305,0.023791,97726968.08506374
2022-10-31,0.0,94054041.31684305,-0.007223,97021086.19458532
2022-11-01,0.0,94054041.31684305,-0.004376,96596521.92139782
2022-11-02,0.0,94054041.31684305,-0.025096,94172335.60725842
2022-11-03,-0.0036682630641576485,93709026.35104571,-0.010297,93202643.06751049
2022-11-04,0.0,93709026.35104571,0.014393,94544108.70918117
2022-11-07,0.0026143350927077575,93954013.14713873,0.009566,95448517.6530932
2022-11-08,0.0,93954013.14713873,0.005395,95963462.40583165
2022-11-09,0.0,93954013.14713873,-0.020602,93986423.1533467
2022-11-10,0.018300576431741617,95673425.7458068,0.054954,99151353.05131571
2022-11-11,0.0,95673425.7458068,0.009679,100111038.99749938
2022-11-14,0.0,95673425.7458068,-0.008507,99259394.38874765
2022-11-15,0.0,95673425.7458068,0.008529,100105977.76348929
2022-11-16,0.0,95673425.7458068,-0.007629,99342269.25913163
2022-11-17,0.0,95673425.7458068,-0.00306,99038281.91519868
2022-11-18,0.0,95673425.7458068,0.00454,99487915.71509367
2022-11-21,0.0,95673425.7458068,-0.003636,99126177.6535536
2022-11-22,0.0,95673425.7458068,0.013457,100460118.62623747
2022-11-23,0.0,95673425.7458068,0.006302,101093218.29382002
2022-11-25,0.0,95673425.7458068,-0.000224,101070573.4129222
2022-11-28,0.0,95673425.7458068,-0.015957,99457790.2729722
2022-11-29,0.0,95673425.7458068,-0.001718,99286921.78928323
2022-11-30,0.030353645555408808,98577462.99996674,0.031501,102414559.11256745
2022-12-01,0.0,98577462.99996674,-0.000736,102339181.9970606
2022-12-02,0.0,98577462.99996674,-0.001154,102221082.58103599
2022-12-05,0.0,98577462.99996674,-0.017989,100382227.52648574
2022-12-06,0.0,98577462.99996674,-0.014415,98935217.71669145
2022-12-07,0.0,98577462.99996674,-0.001701,98766928.91135536
2022-12-08,0.0,98577462.99996674,0.007834,99540669.0324469
2022-12-09,0.0,98577462.99996674,-0.00747,98797100.23477453
