,ret,AUM,ret_spy,AUM_SPX
2022-10-28,0.0,103075.54039999987,0.012865,53912.86691959161
2022-10-31,0.008075134961892478,103907.88929999986,-0.060887,50630.27419145843
2022-11-01,-0.0008472215208398028,103819.85629999987,0.021898,51738.97593570299
2022-11-02,0.002505878059089535,104080.01619999987,-0.04895,49206.35306365033
2022-11-03,-0.001149692365247718,103960.35619999986,-0.018003,48320.49108944543
2022-11-04,0.0,103960.35619999986,0.021145,49342.22787353175
2022-11-07,-0.0006142245210967917,103896.50119999987,0.065316,52565.06482931935
2022-11-08,0.0,103896.50119999987,-0.002585,52429.18413673556
2022-11-09,-0.003963671492722026,103484.68959999987,0.05183,55146.58875054257
2022-11-10,0.004167356559380368,103915.94719999986,0.102493,60798.72807135193
2022-11-11,-0.006943352001703188,103194.42219999986,0.01028,61423.73899592543
2022-11-14,-0.0038469172222372126,102797.44179999985,0.010618,62075.936256584166
2022-11-15,-0.00021552092748674677,102775.28679999986,0.025039,63630.25562451278
2022-11-16,0.0,102775.28679999986,-0.032884,61537.8382985563
2022-11-17,0.0,102775.28679999986,-0.01572,60570.463480503
2022-11-18,0.0,102775.28679999986,0.005384,60896.574855882034
2022-11-21,-0.003028451777572665,102464.03679999986,-0.019545,59706.351300323826
2022-11-22,-0.007146406904007537,101731.78709999986,0.014382,60565.04804472508
2022-11-23,0.0,101731.78709999986,0.007179,60999.84452463816
2022-11-25,0.0,101731.78709999986,-0.007395,60548.75067437846
2022-11-28,0.0009433020173495124,101827.75089999985,-0.023607,59119.37631720841
2022-11-29,0.0,101827.75089999985,0.006251,59488.93153856728
2022-11-30,0.033137157309049564,105202.03309999986,0.078933,64184.57137170101
2022-12-01,-0.0048042436548690675,104696.61689999985,0.019814,65456.324468859886
2022-12-02,0.00613157921438049,105338.57249999985,0.025324,67113.94042970928
2022-12-05,-0.008218174781132511,104472.88169999985,-0.008584,66537.83436506065
2022-12-06,0.014678567060144544,106006.39389999985,-0.067876,62021.512319697795
2022-12-07,0.0,106006.39389999985,-0.001665,61918.24650168549
2022-12-08,0.0,106006.39389999985,0.012288,62679.09791469821
2022-12-09,0.0009758298173747951,106109.83809999985,0.004942,62988.858016592654
